m1	m2	DL	Tc	iota	phic	psi	thetaS	phiS	logL
3.76777547891303089793e+36	5.12364041588890255408e+35	3.07791211448454483672e+26	2.96597215889075770974e+07	3.44402487065553930545e-01	2.20167728615796720604e+00	1.08162846216924135589e+00	1.36889753166209704460e+00	2.68686091544552629884e+00       -2.776453e-38
3.83716063024646165348e+36	5.89126392903589169396e+35	3.15689130366499608376e+26	3.63923003201811239123e+07	2.75150620232399045761e+00	8.97790620020391672007e-01	2.15406978401397397604e+00	1.38024746873545067771e+00	2.72579376554286278989e+00       -2.735730e-38
3.64724438999618926861e+36	7.12689493015059271686e+35	3.57009258626484455252e+26	3.19311290365289449692e+07	3.01087268937617880127e+00	3.62650294173038290069e-01	1.55276524338156529659e+00	2.18144803908161710737e+00	1.42580221736702750235e+00       -2.728699e-38
3.39482622426006829235e+36	6.69421633979551803077e+35	2.86618417055733278210e+26	3.02228597543938346207e+07	2.55253089091580598335e+00	4.74538891400663054299e+00	1.69181057950919710997e+00	8.46310648257973419106e-01	1.76291708194294227674e+00       -2.720113e-38
3.31210019322223105666e+36	8.17472144697331568408e+35	3.59015037421619089500e+26	3.03827710744289755821e+07	2.95925881497822818034e+00	1.14420757031587316810e+00	8.75462977826953897553e-02	8.11928636967069738972e-01	5.03026055923398196512e+00       -2.689692e-38
3.24892795977649676739e+36	6.81209909199508344643e+35	3.07920763301055646562e+26	3.72858036008776649833e+07	2.65833266090024178396e+00	1.69982522032421945468e+00	2.93243252316776104038e+00	2.03487651537489888653e+00	1.69982833187784909690e+00       -2.668248e-38
3.70927516951513406325e+36	9.18140186017376387112e+35	3.30778524593703556768e+26	3.10305291698197014630e+07	2.82881358734119237042e-01	4.08594550127342959200e+00	1.49870910365885245952e+00	2.21693229156408877500e+00	1.55901167958375341804e+00       -2.634714e-38
3.11305519347696696946e+36	5.82701252345295134019e+35	3.67906636272336164396e+26	3.68004250213457345963e+07	2.17373047422380727411e-01	4.15791909936675008197e+00	2.35911872023928514963e+00	1.72666806443066067622e+00	4.69994964380164326201e+00       -2.567537e-38
3.72336241240538093975e+36	9.39150154893021590074e+35	3.66595741112363611006e+26	3.19588073613542206585e+07	2.67626050900532375110e-01	4.46058781627637657152e+00	3.10555087543754293478e+00	9.55197225490081791577e-01	2.49497892671908116924e+00       -2.563982e-38
3.84604452809059689674e+36	9.43528714543235858299e+35	3.20677667157087895761e+26	3.72284711254542618990e+07	1.34369646492211308741e-02	5.98070725927779189846e+00	2.99395177081318886181e+00	1.19628306650494820040e+00	4.15194000682525388157e+00       -2.558812e-38
3.19585402248242208986e+36	8.39195655355029401588e+35	2.85756908649225300572e+26	3.39883918767372369766e+07	2.74811897459466392135e+00	5.10955597993641053023e+00	2.14422061246196804518e+00	1.16453323518302842565e+00	1.58555203114067744252e+00       -2.542099e-38
3.42271767601448180085e+36	9.35789453212328144246e+35	3.59613994390345341865e+26	3.72319536642220616341e+07	2.68399621547692701640e+00	4.87800713990050027746e+00	1.44497079010454609893e+00	1.83420338066158583601e+00	5.65283628012155414666e+00       -2.507554e-38
3.60310919603112983721e+36	9.65969590052335774986e+35	3.66361443018492455084e+26	3.48243007211884334683e+07	8.22110129401236955360e-01	4.16715136892256587942e+00	2.78049852946168130075e+00	1.95304214399837094973e+00	2.09197996242337369566e+00       -2.491900e-38
3.54457344425675837527e+36	7.72802980957884528321e+35	3.43745679319446092949e+26	3.13079650604311563075e+07	3.72869519209576782970e-01	3.57625475064141795656e+00	3.05872940264389736598e+00	1.29046300610028064071e+00	1.64731544087498660289e+00       -2.485114e-38
3.74362945690510402279e+36	7.88961336752735533854e+35	3.61496388884534491232e+26	3.30698486699834838510e+07	6.28141071581962084913e-01	5.67776949291167021272e+00	1.56100698767767798181e+00	1.42167252145904776661e+00	1.55219543144316896033e+00       -2.451405e-38
2.50170552333056760916e+36	8.32224680694050064523e+35	3.12001448295533096066e+26	3.48645300066228508949e+07	5.16064653404534556813e-01	2.88361658249974617263e+00	2.59392328357358969981e+00	1.30332236525696254503e+00	1.81314071050252767492e+00       -2.444292e-38
3.23278447189241779595e+36	9.66647034627549093831e+35	2.81516242161332480652e+26	2.89907238065443262458e+07	2.93756862422251385780e+00	2.86059991415418091165e+00	1.47475541473629290223e+00	1.67826429924814068961e+00	4.22849404950160590033e+00       -2.443372e-38
3.58167928280178190513e+36	9.48561713065266615586e+35	3.34263388423185423470e+26	3.67489618706656023860e+07	2.89583935606573961152e+00	1.08687479574410827965e+00	2.37001761850277548049e+00	2.55836341332953542960e+00	2.43886947453924296525e+00       -2.401793e-38
2.78049260591904908221e+36	9.62290907039922640763e+35	3.42161172162520761204e+26	3.32043485462000146508e+07	3.79090249852340022141e-01	3.73361852906031677080e+00	2.73725533627348482923e+00	1.24281723191765669512e+00	2.78272385437917524342e+00       -2.347420e-38
3.61470065600140096740e+36	4.68953032765034991326e+35	3.25330565328202989058e+26	3.12701275370448864996e+07	2.86722600167453833819e+00	5.77308861908301640398e+00	1.95431807604631102571e+00	1.27158487486052784732e+00	1.52828978315048402692e+00       -2.306159e-38
3.12654087915459868684e+36	6.36814651981262976867e+35	3.22385439227416334918e+26	3.64040690912261083722e+07	1.60510168749545378830e-01	5.83818244976594069584e+00	7.85150417358729701967e-01	2.04164248817448523710e+00	1.46155691835708112514e+00       -2.303305e-38
2.53920740115668747053e+36	6.63514188271354947597e+35	2.91627872999231767372e+26	3.40948295693378672004e+07	6.84008237426127069236e-02	2.01295361787518967134e+00	2.42890142523577479139e+00	1.59986634554888440540e+00	2.78658342637524780727e+00       -2.302836e-38
2.98222515446525261554e+36	8.92867556062284555680e+35	2.97535984174627875084e+26	3.65663173308796882629e+07	3.01804383225385475242e+00	4.77055147704784765494e+00	2.88684004059414300869e+00	1.08534457363147485154e+00	4.27624335558576706973e+00       -2.245712e-38
3.59299079624741352858e+36	9.44746815492510369241e+35	3.32764631693189705110e+26	2.91752241125195845962e+07	2.25084110506156420684e+00	4.65696106786516517140e-01	2.60248059032946299496e+00	1.48515399148270588192e+00	4.79953279253239983859e+00       -2.236817e-38
3.40475782270652623296e+36	6.85772224792048160686e+35	2.81227717200949537023e+26	2.85624512165151499212e+07	7.10968297493363210471e-01	5.19522785897908523367e+00	6.32775334122612442833e-01	2.18137264584573253856e+00	1.32048779118660508658e+00       -2.220704e-38
3.79531562694828557737e+36	6.62121957992531279988e+35	2.97128798715191138508e+26	3.72762050009529590607e+07	2.95861730716870763302e+00	3.06535671240955176486e+00	2.86259145249729085592e+00	2.39352319340858432639e+00	2.73384305873034705314e+00       -2.216909e-38
3.25385717715453519020e+36	6.75930121223887281667e+35	2.79197733894507181973e+26	3.41876610760680064559e+07	2.22491821442133669295e-01	5.36919541713659498328e+00	3.27782088403981153313e-01	2.24698762517560135521e+00	1.38010864014505951758e+00       -2.205671e-38
3.27913603548903699766e+36	6.53625910875750101419e+35	2.81739021802698618006e+26	2.91362296851998046041e+07	2.95223789499516264812e+00	5.78036642444057235934e+00	1.81223759371514892003e+00	7.34966825163364201323e-01	1.98398742204848788084e+00       -2.146477e-38
3.14143736291273911149e+36	8.91157490491170614412e+35	3.31279716675507040511e+26	3.59763707435108125210e+07	9.81308759393708762708e-01	1.32122231210059348783e+00	6.77841357197950578062e-01	1.49836746833133416246e+00	5.29699710656583988566e+00       -2.098552e-38
3.24382436297691660466e+36	6.14918865392929395733e+35	3.07626795635196340099e+26	3.13261545581524036825e+07	5.86357221555258045775e-01	1.07697040185233156029e-01	6.48108694045711475340e-01	1.27863660538893464391e+00	1.94496952080058504997e+00       -2.083198e-38
2.15148831710875827532e+36	9.52411290276495420609e+35	3.23559302444252438806e+26	2.88896912658536471426e+07	5.43879876419122609832e-01	4.97684445713186995874e+00	2.49929971943160866843e+00	1.70422807858900182687e+00	2.48294310881058999385e+00       -2.058601e-38
2.48190539070543895574e+36	9.24577950215598743133e+35	3.24192282210017797086e+26	3.24473555270688645542e+07	2.47633771774553279599e+00	3.53136352502584394131e+00	2.79081277246163539374e+00	1.93597007649389318829e+00	5.69837556576505921413e+00       -2.055274e-38
3.76897721476852106007e+36	6.14941447358173195629e+35	3.39198535578636096520e+26	3.40992019060803949833e+07	3.53501293433445828995e-02	5.12109354747826550636e+00	2.48966713734027988991e+00	9.66621963889084390154e-01	4.62155083837234670341e+00       -2.041828e-38
2.43982960738000224869e+36	3.56086711272377641747e+35	2.86830102775445116728e+26	2.88393164486873224378e+07	2.07412409091508598280e-01	6.51635287583739231110e-01	2.18014752967742797551e+00	1.38880567636485086069e+00	4.92688918456398816659e+00       -2.029258e-38
2.55732564091358977847e+36	9.33017656081573641198e+35	3.63900799592414952064e+26	3.33015136170218437910e+07	2.73898003187587724128e+00	1.91537041995096357638e-01	2.63855495665906447655e+00	1.99800096075348010416e+00	1.38181751556285781213e+00       -2.014399e-38
2.33578351754751484242e+36	8.46883596645694248563e+35	3.07370564734327048611e+26	3.60120040647576823831e+07	2.96140811379153623406e+00	4.79406331571281363324e+00	1.98667407130389883640e+00	2.21884752658870265662e+00	1.43020792090171933175e+00       -1.997160e-38
3.27425841059473861999e+36	9.79919440202817936073e+35	3.34001104464086085824e+26	3.61777730264103338122e+07	2.12227022863737468938e+00	2.99986625689753338975e+00	2.32216299756795807596e+00	1.69770274788741515337e+00	2.47954933060047100213e+00       -1.957572e-38
3.78704461875379892322e+36	8.10366414324662386560e+35	3.32960635053060095348e+26	3.34093439045990891755e+07	7.39480479581588023841e-01	1.25430289010831308438e+00	6.07824482203687010973e-01	1.97730216862798369171e+00	2.90335379721257380581e+00       -1.946117e-38
3.03108924758678599145e+36	9.88426275696613177842e+35	2.85123311351285243902e+26	3.57296050563324615359e+07	2.50939618561465271895e+00	4.55200967903670949966e+00	1.81845863522565509562e+00	2.66487173082238681943e+00	2.87856968394580992054e+00       -1.943305e-38
3.85338975201088214518e+36	5.50356399260275682121e+35	3.01085193471585302780e+26	3.70306196879565790296e+07	6.09666314134650999534e-01	2.30204101520299131423e+00	1.02675223817386140901e+00	1.19596673257846353167e+00	2.35673589126387739157e+00       -1.923859e-38
2.83080463796525251423e+36	9.16705115297460593766e+35	3.07270717302459685702e+26	3.48251201159117892385e+07	2.19891290418752838320e+00	5.63146815891852448033e+00	2.30570530085821268074e+00	1.16194731601178125047e+00	1.48990805328489206438e+00       -1.909292e-38
3.96222004596652613897e+36	8.99582601998475703085e+35	3.64938334590580444291e+26	3.46656156224711537361e+07	3.11810552497828563645e+00	1.80418253012385743084e+00	1.42074968572435911263e+00	2.23830886567829079326e+00	1.15599733306218332984e+00       -1.908812e-38
2.86677445212967292616e+36	6.11420510896946617551e+35	2.94971262426151570175e+26	3.25802846618424504995e+07	2.48980236130118814941e+00	1.99444946520380916866e+00	1.37102048172977486473e+00	1.05066446357789833321e+00	4.77287914825920722706e+00       -1.908372e-38
3.91363494667057892622e+36	9.10539112150216743629e+35	3.27988477512224264757e+26	3.36679140111208185554e+07	7.36034422443285540893e-01	1.51357829236471630452e+00	9.38929540301061793528e-01	1.91502207074429176004e+00	2.91053422871470157673e+00       -1.893100e-38
3.75037116821533252625e+36	5.72881891873503036418e+35	3.33583889292043032753e+26	3.25470394263610951602e+07	3.13282305092366097909e+00	2.05374925172025468711e+00	3.06385916362225518839e+00	1.95418937125685454603e+00	1.96145820883589583339e+00       -1.889340e-38
3.11299020206413356445e+36	3.57099658441279983383e+35	2.92188249429281839740e+26	3.45631653752677291632e+07	3.10043903372158125009e+00	5.75374752264231403842e-01	2.74610435768522664901e+00	1.67282102671364918400e+00	5.12393859761348391402e+00       -1.883431e-38
3.24167603940612322372e+36	7.10531899896868913574e+35	3.02144793790290532369e+26	3.63381432253509983420e+07	2.47473699061812535405e+00	2.45921757623976322549e+00	5.90253481014230807489e-01	9.41196465793001757483e-01	2.23993098478138819019e+00       -1.880636e-38
3.65612483887653099024e+36	9.00877803835368069839e+35	3.28668126370251729181e+26	2.97799148980770409107e+07	1.53245576928524751548e-01	4.74468415591959846722e-01	1.45197425051431006082e+00	7.66042244780890668743e-01	1.24310423757961174829e+00       -1.876754e-38
3.08880357736846593166e+36	6.51493560879836595149e+35	3.13734234496205727159e+26	3.27004808964053168893e+07	2.82467114260950902249e+00	5.73523225292484672977e-01	1.14874051774523655567e+00	2.42182594092988479062e+00	5.44610413027064854674e+00       -1.867798e-38
3.22009859945621670644e+36	7.61615849097746585452e+35	3.30736146970955186145e+26	3.57823009305875897408e+07	3.01551896731502777627e+00	5.91914165826384497393e+00	1.52515437603723125193e+00	1.73516665185152296758e+00	4.21489869833874131189e+00       -1.867447e-38
2.44668691265484911358e+36	4.00166296482334780563e+35	2.79378564314378712717e+26	2.97849444167031943798e+07	4.78706893775115993606e-03	7.22090591852100005532e-01	1.57510322834293270411e+00	2.19054892313549620653e+00	1.67564035890134888085e+00       -1.850098e-38
3.54076358919557366250e+36	5.63157305196617731258e+35	3.11266632778161568426e+26	3.10813089709657281637e+07	2.85689477621204046542e+00	1.24654447640909715744e-01	9.22726350388316962636e-01	1.56696773642183884157e+00	4.43761305059193666978e+00       -1.835784e-38
2.95687475118965974318e+36	8.14031516446077373606e+35	3.08149582129403590083e+26	3.37671830985254496336e+07	2.84889855025349802986e-01	6.05103203874846062860e-01	2.69530202572374921743e+00	1.29274639249418621390e+00	1.21139859552545758881e+00       -1.828185e-38
3.83617731828758109362e+36	8.85388549028593473088e+35	2.86166507506945655478e+26	2.93225419037162885070e+07	2.52877997971827461754e+00	3.97370160256108206909e+00	3.11733149656151642404e+00	2.81716564119263512822e+00	2.73094603596260832035e+00       -1.810719e-38
3.23909594489987035054e+36	3.87758425493403461932e+35	2.79308937226471589762e+26	3.22980391958874985576e+07	2.75799850845279159728e+00	3.64873299736561129691e-01	7.44886912168127857115e-02	1.07225647077136354568e+00	2.35798473563103350159e+00       -1.801656e-38
2.95422317088896843815e+36	8.90802255683091580305e+35	3.55050030788274823969e+26	3.56452745958885103464e+07	2.43511281462386008911e+00	2.80668784598120213403e+00	9.82742552175443595530e-01	1.56162777146761544422e+00	2.62904352196354063054e+00       -1.781800e-38
2.85029171432121323447e+36	8.95966697064378612822e+35	2.79082909957119455416e+26	3.01398747433194816113e+07	2.31147721588031429540e-01	1.45254479611652809190e+00	2.11833436482656045641e+00	6.77445734451152636879e-01	4.25564446999986500941e+00       -1.772195e-38
3.66397525176721236929e+36	7.72933790905040113977e+35	3.14109218200070486682e+26	3.40869000202529281378e+07	3.43246870196566522537e-01	1.58054720877651622146e+00	1.68031547257368329973e+00	2.18746508246948279108e+00	4.85307773419990429176e+00       -1.754525e-38
3.20739455324086405058e+36	7.22137193894438195612e+35	3.67969730735448017103e+26	3.64163410357084423304e+07	3.18053994736141265598e-01	4.18908210895807897600e+00	9.78997577104506966350e-01	1.15204457717296415709e+00	2.40260452389862910749e+00       -1.751738e-38
2.02000734289789196096e+36	9.75270331209778105703e+35	3.60881323762180662588e+26	3.70870693273798599839e+07	2.27210810285292197364e+00	2.41213230304433778883e+00	9.90875184075856063615e-01	1.89825388109219295174e+00	2.31600470966888138946e+00       -1.749277e-38
3.12642976659586932252e+36	7.04860221274699491393e+35	3.64401777055585425085e+26	3.38974507024713233113e+07	3.06804225529795981942e+00	2.59182310380673364136e+00	2.80596428015314813820e+00	2.34626755942347564599e+00	5.21266860237041385062e+00       -1.690227e-38
2.94997938869235772621e+36	8.57341152155670934379e+35	3.67479333024048560845e+26	2.85974395438867285848e+07	4.80670123599751669685e-03	6.18988069915365901608e+00	2.78063410890420970034e+00	2.20441544162519464933e+00	2.99337341289586467141e+00       -1.684942e-38
2.28234477087166770019e+36	7.31759860021822999383e+35	3.02472331998134148184e+26	3.00029209245429039001e+07	4.09460449138785709255e-01	3.91501943691732368080e+00	4.83132445355703932233e-01	2.33966915057330426819e+00	1.37754494767566360025e+00       -1.646729e-38
3.85857237241554753522e+36	5.36621689243453047139e+35	3.31024131083799232772e+26	3.01347896020096130669e+07	2.22368237631994025705e+00	2.58987098936790793857e+00	2.97781955255343167011e+00	1.41281191449497578461e+00	5.11240170224496726092e+00       -1.636934e-38
3.59099850428800187245e+36	8.12360074306224044268e+35	3.14725063652012331652e+26	3.39308435873741954565e+07	1.48510208372030272361e-01	5.66512530193052832317e+00	1.19754426713930750559e+00	4.18645538718576792903e-01	5.81465304343468236681e+00       -1.632794e-38
3.26555434836705640207e+36	8.30867137524318555470e+35	3.67335689393501202899e+26	3.33989218146146796644e+07	2.64253945594190220447e+00	4.50874222435204252690e+00	2.26599956443654093619e+00	2.41071019645571871237e+00	1.35580008588713751827e+00       -1.624681e-38
2.68970511955545523320e+36	6.02458347203286622016e+35	3.23106560493848402904e+26	3.75447069065782353282e+07	1.29201399765290936283e-01	8.07951067550537582740e-01	9.81695862490399751010e-01	2.51422529900464564179e+00	1.66707634606082444328e+00       -1.623814e-38
2.21575198954032040476e+36	6.63254382716295698692e+35	3.42360894677444535706e+26	3.56993478634500727057e+07	2.71247988670496775754e+00	1.93796420782681177997e+00	2.07857456224991965499e+00	1.84365583519588982497e+00	1.99625623429399423614e+00       -1.620261e-38
3.61213421769825034171e+36	6.51495977263238810686e+35	3.53349556387652568097e+26	3.74305739873605072498e+07	2.60824639137064639982e+00	1.18933764682224163423e-01	7.02455778032744504458e-02	1.44258259501552221771e+00	5.08695297999022244539e+00       -1.616076e-38
3.46173738552847639006e+36	5.61053198652056808774e+35	3.32243968932738940757e+26	3.48517067770989090204e+07	3.11597562390821947176e+00	2.08633966571132800638e+00	2.83610767184647372119e+00	8.93518689066423954515e-01	5.89636906080942768682e+00       -1.607065e-38
2.32326313538219977520e+36	5.07197140095720320663e+35	2.94316053770349563223e+26	3.63107321244314238429e+07	2.98770103817492849174e+00	1.40006181274690866267e+00	4.69616446939342679912e-02	1.52912170670718094989e+00	4.77697490039069272427e+00       -1.605063e-38
2.73421628257250644142e+36	7.05007033133203610117e+35	3.68266461991820007811e+26	3.24594938992999419570e+07	2.80721218856579746159e+00	4.34463389232562580133e+00	1.39612799423895150852e+00	1.39009002770482781308e+00	1.49255253333939741367e+00       -1.584627e-38
2.09348363998802829392e+36	7.97327726629979941937e+35	3.54303165864019644597e+26	3.42062715162734016776e+07	2.93343681158221780692e+00	1.78044644219193437529e+00	1.04480114356755060534e+00	1.69526127938933957040e+00	1.33653167651917303971e+00       -1.557328e-38
2.22267818812254853544e+36	8.39253792499686822693e+35	3.33020727329181960826e+26	3.37255274947981014848e+07	4.74153552397795496898e-01	4.89981122299469973314e+00	1.24829624044090969903e+00	1.22529965507876137387e+00	2.80839614504816603713e+00       -1.552385e-38
3.10850221980658189381e+36	9.85545604164628107074e+35	3.67192541714816520142e+26	3.38995413880542963743e+07	2.80591251844503286605e+00	1.27585639359585445440e+00	1.85889780495548317951e+00	8.53855692586828252111e-01	6.16137857806183131260e+00       -1.550135e-38
2.01739436202853533123e+36	7.88156078009310619087e+35	3.31270357268621099952e+26	3.23336350828791595995e+07	8.64843525422986925122e-01	4.86643499950481839278e+00	2.07316214724739955599e+00	1.60618358840113506503e+00	1.82191891426896801498e+00       -1.550063e-38
2.69307184735133026187e+36	8.64952278119873526474e+35	2.78497692217865263286e+26	3.42218930074691399932e+07	4.01253233871667891464e-01	3.17398758101787281660e+00	5.39408873668539290414e-02	1.03395428304854242185e+00	6.25357849801370413445e+00       -1.545486e-38
2.36496454135283561201e+36	5.84167730967609882644e+35	2.88637092567283505696e+26	2.99532716362100988626e+07	3.04336663613978508636e+00	2.92191277847406594148e+00	2.89865515473488777332e+00	1.15905814916168714568e+00	1.31097363570929648091e+00       -1.545255e-38
3.16675451077884902411e+36	8.92883833923752423156e+35	2.86562419686203593834e+26	3.75036972876701131463e+07	1.03127714020077232426e+00	3.21995100498113195897e-01	2.17277494880242771913e+00	6.44670381978422524227e-01	5.17990455610732158931e+00       -1.523170e-38
3.69555317887539039679e+36	5.35086937486886679351e+35	3.52872712276851439062e+26	3.41811406375492215157e+07	2.41473266872829395169e+00	5.80964184644167147553e+00	5.94314390070893705520e-01	1.98568634349002137718e+00	5.03087726869187168433e+00       -1.518554e-38
3.85258697407138795299e+36	7.80320906986354220022e+35	3.53928994419628191980e+26	3.53943777144069001079e+07	8.29594718562890243163e-01	4.29572967423264562292e-01	4.78692383519881303755e-01	1.53231476077288530924e+00	2.40596631488320777947e+00       -1.515642e-38
3.08292643286458462022e+36	7.12235684934661518927e+35	3.24400307430984792509e+26	3.60053811532804369926e+07	4.95484834370778504109e-01	3.45190557303614919960e+00	1.95362757163081779410e+00	2.20422490115734692750e+00	5.24718027114503104968e+00       -1.508161e-38
2.41009848365376499153e+36	6.74719605304951704075e+35	3.52582881608099231355e+26	2.99306869979519024491e+07	2.57932023288170286790e+00	2.46723593437606769641e+00	2.26382955724754353355e+00	2.00968664111954886664e+00	2.43249392519837481785e+00       -1.500790e-38
2.20157866562472368486e+36	9.10548195442252419446e+35	3.02234309926611317762e+26	3.52605038132752105594e+07	9.16505773790129207867e-01	9.31605847513413243277e-01	1.83457585345966300849e+00	1.58593906947598850543e+00	5.59720448667497105788e+00       -1.485484e-38
2.28715012642931550259e+36	6.87805347711177481345e+35	3.29698257772852839388e+26	3.14523970366898216307e+07	2.71326775538423325962e-01	3.58921608191976737601e+00	1.99404088082963659723e+00	1.00609613381922047282e+00	4.36893274240624407412e+00       -1.481978e-38
